REF_AREA,country_name,TIME_PERIOD,FIRM_SIZE,firm_size_label,FIRM_SECTOR,sector_label,FIRM_AGE,SAFE_ITEM,problem,severity_score_1_10,top_box_share_8_10,high_pressure_share_7_10
FR,France,2016-S1,MIC,Micro,A,All,0,P2,Competition,5.522501316291875,27.463826088704003,38.75021502783304
FR,France,2016-S1,MIC,Micro,A,All,0,P3,Access to finance,4.415461340180973,24.248828422450387,28.5357999589135
FR,France,2016-S1,MIC,Micro,A,All,0,P4,Production/labour costs,5.836133227903582,31.793573221048405,45.79336727355584
FR,France,2016-S1,MIC,Micro,A,All,0,P5,Skilled staff,5.742348111545146,35.17463663871236,45.938565289211176
FR,France,2016-S1,MIC,Micro,A,All,0,P6,Regulation,6.163113795772676,40.12964227745871,51.1241904124499
FR,France,2016-S1,SME,SME,A,All,0,N8,Other,8.312117119190953,76.03923978804235,85.77697742361521
FR,France,2016-S1,SME,SME,A,All,0,P1,Finding customers,5.963287994921903,36.81474417584678,46.44118341712975
FR,France,2016-S1,SME,SME,A,All,0,P2,Competition,5.884689826750828,31.297271995722365,44.770251467097324
FR,France,2016-S1,SME,SME,A,All,0,P3,Access to finance,4.408589577617288,21.9148551855555,27.995075459475395
FR,France,2016-S1,SME,SME,A,All,0,P4,Production/labour costs,6.040915704237527,32.724968540829195,47.92180132781239
FR,France,2016-S1,SME,SME,A,All,0,P5,Skilled staff,5.9128683259728945,35.208314756378826,48.63425806671671
FR,France,2016-S1,SME,SME,A,All,0,P6,Regulation,6.0406554405110695,36.53846535216585,48.4673968198486
FR,France,2016-S1,SML,Small,A,All,0,N8,Other,8.243364771498385,79.35746040403092,84.83994107754029
FR,France,2016-S1,SML,Small,A,All,0,P1,Finding customers,6.412094668343443,43.762274168243245,54.200399963008735
FR,France,2016-S1,SML,Small,A,All,0,P2,Competition,6.164116539634445,35.496295072826584,48.95671941643512
FR,France,2016-S1,SML,Small,A,All,0,P3,Access to finance,4.579608688431215,21.09737648915654,28.833263886318715
FR,France,2016-S1,SML,Small,A,All,0,P4,Production/labour costs,6.354706565626775,38.00114106956068,51.817193863433396
FR,France,2016-S1,SML,Small,A,All,0,P5,Skilled staff,6.204274275841078,39.45577672142239,53.70487565143392
FR,France,2016-S1,SML,Small,A,All,0,P6,Regulation,6.069981779669665,37.461394748280256,50.37480536198527
FR,France,2016-S2,ALL,All,A,All,0,N8,Other,7.99781389824747,67.50848454162174,78.68180246625586
FR,France,2016-S2,ALL,All,A,All,0,P1,Finding customers,6.012884423539341,37.47725056587657,48.816363124693964
FR,France,2016-S2,ALL,All,A,All,0,P2,Competition,5.998900031286635,32.73610865848341,49.414922097776746
FR,France,2016-S2,ALL,All,A,All,0,P3,Access to finance,4.1716603151556555,19.293408854092128,26.211735877049712
FR,France,2016-S2,ALL,All,A,All,0,P4,Production/labour costs,6.009550135741601,31.480670192676065,46.111597577432505
FR,France,2016-S2,ALL,All,A,All,0,P5,Skilled staff,5.757352894608031,29.76399970126212,44.28417038654081
FR,France,2016-S2,ALL,All,A,All,0,P6,Regulation,5.8552931282116125,31.369732455768943,44.440923075587556
FR,France,2016-S2,ALL,All,A,All,1,N8,Other,7.987521451431168,66.95870080904757,80.29201863298645
FR,France,2016-S2,ALL,All,A,All,1,P1,Finding customers,5.9728764789703686,37.07633515055019,48.53069721165913
FR,France,2016-S2,ALL,All,A,All,1,P2,Competition,6.0152213369997725,33.42660058977647,49.779467853967944
FR,France,2016-S2,ALL,All,A,All,1,P3,Access to finance,4.098700693161034,18.767921867651953,25.59738528281093
FR,France,2016-S2,ALL,All,A,All,1,P4,Production/labour costs,5.979279179368912,30.734714851406086,45.57335614248409
FR,France,2016-S2,ALL,All,A,All,1,P5,Skilled staff,5.766462458216154,29.582821914627385,44.31628956621931
FR,France,2016-S2,ALL,All,A,All,1,P6,Regulation,5.824358511377089,30.848543058145328,44.02800844091511
FR,France,2016-S2,ALL,All,A,All,2,N8,Other,8.127873622233848,66.7472678841503,66.7472678841503
FR,France,2016-S2,ALL,All,A,All,2,P1,Finding customers,6.213907971402258,37.565437002035026,48.619094289364966
FR,France,2016-S2,ALL,All,A,All,2,P2,Competition,5.7689959000204,26.972629377734208,47.73247357970416
FR,France,2016-S2,ALL,All,A,All,2,P3,Access to finance,4.475778246562407,22.700739462496454,28.79742780655966
FR,France,2016-S2,ALL,All,A,All,2,P4,Production/labour costs,6.06958742616678,35.41623002813171,47.210585763765955
FR,France,2016-S2,ALL,All,A,All,2,P5,Skilled staff,5.72635804041513,33.00937714754338,47.281089794439225
FR,France,2016-S2,ALL,All,A,All,2,P6,Regulation,5.890466034867464,31.86268927011516,44.16681298376579
FR,France,2016-S2,ALL,All,A,All,3,N8,Other,8.248026798478474,84.53090874846025,84.53090874846025
FR,France,2016-S2,ALL,All,A,All,3,P1,Finding customers,6.059472060000002,41.911057000000014,45.396377000000015
FR,France,2016-S2,ALL,All,A,All,3,P2,Competition,5.960830022033882,31.166613643687175,40.51676669171419
FR,France,2016-S2,ALL,All,A,All,3,P3,Access to finance,5.2337098389661145,18.227898359489146,33.353616998174466
FR,France,2016-S2,ALL,All,A,All,3,P4,Production/labour costs,6.285558844288823,41.398491172030184,53.59009092819819
FR,France,2016-S2,ALL,All,A,All,3,P5,Skilled staff,5.8050102063507145,28.090325966322816,41.88305693181398
FR,France,2016-S2,ALL,All,A,All,3,P6,Regulation,6.7258635946192875,45.5123814867686,57.24956125727516
FR,France,2016-S2,ALL,All,A,All,4,N8,Other,7.273345358346566,65.46690716693129,65.46690716693129
FR,France,2016-S2,ALL,All,A,All,4,P1,Finding customers,7.213009417869906,53.378619466213806,75.96695924033041
FR,France,2016-S2,ALL,All,A,All,4,P2,Competition,6.22536056450721,23.231567464631347,52.73222805464456
FR,France,2016-S2,ALL,All,A,All,4,P3,Access to finance,4.4210315263134685,30.455443350098772,30.455443350098772
FR,France,2016-S2,ALL,All,A,All,4,P4,Production/labour costs,6.819969440196639,31.00632441069569,54.29927697292046
FR,France,2016-S2,ALL,All,A,All,4,P5,Skilled staff,5.4014071640140715,27.699210276992105,32.94496932944969
FR,France,2016-S2,ALL,All,A,All,4,P6,Regulation,5.608474599999999,28.136022999999998,42.203002999999995
FR,France,2016-S2,ALL,All,A,All,9,N8,Other,,,
FR,France,2016-S2,ALL,All,A,All,9,P1,Finding customers,6.0,0.0,0.0
FR,France,2016-S2,ALL,All,A,All,9,P2,Competition,9.0,100.0,100.0
FR,France,2016-S2,ALL,All,A,All,9,P3,Access to finance,9.0,100.0,100.0
FR,France,2016-S2,ALL,All,A,All,9,P4,Production/labour costs,8.0,100.0,100.0
FR,France,2016-S2,ALL,All,A,All,9,P5,Skilled staff,3.0,0.0,0.0
FR,France,2016-S2,ALL,All,A,All,9,P6,Regulation,9.0,100.0,100.0
FR,France,2016-S2,ALL,All,C,Construction,0,N8,Other,7.920494555970847,73.5482608944246,75.92026699069943
FR,France,2016-S2,ALL,All,C,Construction,0,P1,Finding customers,5.528222684229651,31.67240281170817,43.1357700621525
FR,France,2016-S2,ALL,All,C,Construction,0,P2,Competition,6.352814624299056,45.803989233702495,59.82581368192904
FR,France,2016-S2,ALL,All,C,Construction,0,P3,Access to finance,4.232167316813088,18.058788949335955,24.10140027810951
FR,France,2016-S2,ALL,All,C,Construction,0,P4,Production/labour costs,6.143607176576658,29.541040664559777,47.173924688966196
FR,France,2016-S2,ALL,All,C,Construction,0,P5,Skilled staff,5.7127939781599215,28.065377168467805,42.937485824480696
FR,France,2016-S2,ALL,All,C,Construction,0,P6,Regulation,6.008028867458771,30.4858680022702,45.00584345899596
FR,France,2016-S2,ALL,All,I,Industry,0,N8,Other,7.564486682355105,49.0105691525793,74.41291050691902
FR,France,2016-S2,ALL,All,I,Industry,0,P1,Finding customers,5.975860788330583,35.239630257136035,47.42519145728905
FR,France,2016-S2,ALL,All,I,Industry,0,P2,Competition,6.312778671504872,34.46521657403812,53.45096903841468
FR,France,2016-S2,ALL,All,I,Industry,0,P3,Access to finance,4.162261497396434,17.621460395822716,25.843648331649447
FR,France,2016-S2,ALL,All,I,Industry,0,P4,Production/labour costs,6.464524995543616,36.62519559139338,52.86104104693289
