REF_AREA,country_name,TIME_PERIOD,period_sort,year,country_name_wb,domestic_credit_private_pct_gdp,gdp_growth_pct,inflation_cpi_pct,unemployment_pct,domestic_credit_private_pct_gdp_change,macro_gdp_slowdown_z,macro_unemployment_z,macro_inflation_z,macro_credit_contraction_z,macro_stress_context_z
AT,Austria,2022-S1,20221,2022,Austria,89.1835529946886,5.33096379400371,8.54686993188457,4.992,-3.8789016854008054,-1.0123535726388209,-0.8118563957138112,2.7149084132996055,0.22177525187997169,0.27811842420673627
AT,Austria,2022-S2,20222,2022,Austria,89.1835529946886,5.33096379400371,8.54686993188457,4.992,-3.8789016854008054,-1.0123535726388209,-0.8118563957138112,2.7149084132996055,0.22177525187997169,0.27811842420673627
AT,Austria,2023-S1,20231,2023,Austria,84.1024713084051,-0.786244288594673,7.81413417002831,5.264,-5.081081686283497,0.48770633962138665,-0.7594633677915831,2.411585915336368,0.4056496733048768,0.6363696401177621
AT,Austria,2023-S2,20232,2023,Austria,84.1024713084051,-0.786244288594673,7.81413417002831,5.264,-5.081081686283497,0.48770633962138665,-0.7594633677915831,2.411585915336368,0.4056496733048768,0.6363696401177621
AT,Austria,2024-S1,20241,2024,Austria,81.7652651021229,-0.659089573171372,2.93791574279375,5.2,-2.337206206282204,0.45652549883816307,-0.7717911390674015,0.39303184583634726,-0.014028341615330918,0.01593446599794448
AT,Austria,2024-S2,20242,2024,Austria,81.7652651021229,-0.659089573171372,2.93791574279375,5.2,-2.337206206282204,0.45652549883816307,-0.7717911390674015,0.39303184583634726,-0.014028341615330918,0.01593446599794448
AT,Austria,2025-S1,20251,2025,Austria,,,,5.582,,,-0.6982097542648608,,,
BE,Belgium,2009-S1,20091,2009,Belgium,58.4658025409586,-1.90644105515335,-0.0531456741254176,7.908,,0.7624006512532407,-0.25017231695933717,-0.845144680778107,,-0.11097211549473447
BE,Belgium,2009-S2,20092,2009,Belgium,58.4658025409586,-1.90644105515335,-0.0531456741254176,7.908,,0.7624006512532407,-0.25017231695933717,-0.845144680778107,,-0.11097211549473447
BE,Belgium,2010-S1,20101,2010,Belgium,56.7854964068071,2.71031150254662,2.18929920422458,8.293,-1.6803061341515004,-0.36971801188839754,-0.17601306787824253,0.08313535884062066,-0.11450174876594438,-0.14427436742299093
BE,Belgium,2010-S2,20102,2010,Belgium,56.7854964068071,2.71031150254662,2.18929920422458,8.293,-1.6803061341515004,-0.36971801188839754,-0.17601306787824253,0.08313535884062066,-0.11450174876594438,-0.14427436742299093
BE,Belgium,2011-S1,20111,2011,Belgium,55.0145295494018,1.93115502411325,3.5320821072274,7.14,-1.7709668574052984,-0.17865349636201475,-0.3981055722691576,0.6389923069569877,-0.10063511646294851,-0.009600469534283278
BE,Belgium,2011-S2,20112,2011,Belgium,55.0145295494018,1.93115502411325,3.5320821072274,7.14,-1.7709668574052984,-0.17865349636201475,-0.3981055722691576,0.6389923069569877,-0.10063511646294851,-0.009600469534283278
BE,Belgium,2012-S1,20121,2012,Belgium,54.4903281452635,0.215803612089744,2.83966343445899,7.542,-0.524201404138303,0.24198445707546673,-0.3206717589429235,0.35235942728364156,-0.2913289195570813,-0.004414198535224123
BE,Belgium,2012-S2,20122,2012,Belgium,54.4903281452635,0.215803612089744,2.83966343445899,7.542,-0.524201404138303,0.24198445707546673,-0.3206717589429235,0.35235942728364156,-0.2913289195570813,-0.004414198535224123
BE,Belgium,2013-S1,20131,2013,Belgium,56.159869726618,0.305494549070232,1.11309594027539,8.425,1.6695415813545011,0.21999047268899186,-0.1505870396218669,-0.3623685722221757,-0.6268637162732632,-0.22995721385707849
BE,Belgium,2013-S2,20132,2013,Belgium,56.159869726618,0.305494549070232,1.11309594027539,8.425,1.6695415813545011,0.21999047268899186,-0.1505870396218669,-0.3623685722221757,-0.6268637162732632,-0.22995721385707849
BE,Belgium,2014-S1,20141,2014,Belgium,57.6106231184791,1.76554038149924,0.340002833356921,8.523,1.4507533918610989,-0.13804152388795565,-0.13171013985577024,-0.6823973527946061,-0.5933998824645461,-0.3863872247507195
BE,Belgium,2014-S2,20142,2014,Belgium,57.6106231184791,1.76554038149924,0.340002833356921,8.523,1.4507533918610989,-0.13804152388795565,-0.13171013985577024,-0.6823973527946061,-0.5933998824645461,-0.3863872247507195
BE,Belgium,2015-S1,20151,2015,Belgium,60.8026221428606,1.47416433731927,0.561429152790157,8.482,3.191999024381502,-0.06659037863254122,-0.13960761832934143,-0.59073595475509,-0.8597248363011174,-0.4141646970045225
BE,Belgium,2015-S2,20152,2015,Belgium,60.8026221428606,1.47416433731927,0.561429152790157,8.482,3.191999024381502,-0.06659037863254122,-0.13960761832934143,-0.59073595475509,-0.8597248363011174,-0.4141646970045225
BE,Belgium,2016-S1,20161,2016,Belgium,63.6160862759358,1.19350273007754,1.97385264653162,7.83,2.8134641330752004,0.0022333756437736686,-0.2651967882017408,-0.0060506635413861655,-0.8018276128595527,-0.2677104222397265
BE,Belgium,2016-S2,20162,2016,Belgium,63.6160862759358,1.19350273007754,1.97385264653162,7.83,2.8134641330752004,0.0022333756437736686,-0.2651967882017408,-0.0060506635413861655,-0.8018276128595527,-0.2677104222397265
BE,Belgium,2017-S1,20171,2017,Belgium,65.3372340367951,1.47446761556785,2.12597086002616,7.09,1.7211477608592958,-0.06666474843275275,-0.4077366435783906,0.05692002644647373,-0.6347569239388596,-0.2630595723758823
BE,Belgium,2017-S2,20172,2017,Belgium,65.3372340367951,1.47446761556785,2.12597086002616,7.09,1.7211477608592958,-0.06666474843275275,-0.4077366435783906,0.05692002644647373,-0.6347569239388596,-0.2630595723758823
BE,Belgium,2018-S1,20181,2018,Belgium,68.168572322727,1.87796847383565,2.05316499865177,5.941,2.8313382859319063,-0.16561110662055759,-0.6290586622645671,0.026781391364025943,-0.8045614792627319,-0.3931124641959577
BE,Belgium,2018-S2,20182,2018,Belgium,68.168572322727,1.87796847383565,2.05316499865177,5.941,2.8313382859319063,-0.16561110662055759,-0.6290586622645671,0.026781391364025943,-0.8045614792627319,-0.3931124641959577
BE,Belgium,2019-S1,20191,2019,Belgium,69.360003620854,2.4428900448156,1.43681956996438,5.364,1.191431298127,-0.3041410030628131,-0.740201225173117,-0.22836029104010808,-0.553736354612609,-0.4566097184721618
BE,Belgium,2019-S2,20192,2019,Belgium,69.360003620854,2.4428900448156,1.43681956996438,5.364,1.191431298127,-0.3041410030628131,-0.740201225173117,-0.22836029104010808,-0.553736354612609,-0.4566097184721618
BE,Belgium,2020-S1,20201,2020,Belgium,76.125350915761,-4.7929839083518,0.740791812220343,5.545,6.765347294907002,1.4702378149785862,-0.7053367470336932,-0.5164871835993485,-1.4062713978061578,-0.2894643783651534
BE,Belgium,2020-S2,20202,2020,Belgium,76.125350915761,-4.7929839083518,0.740791812220343,5.545,6.765347294907002,1.4702378149785862,-0.7053367470336932,-0.5164871835993485,-1.4062713978061578,-0.2894643783651534
BE,Belgium,2021-S1,20211,2021,Belgium,74.7536988644538,6.25445686466593,2.44024851144084,6.248,-1.3716520513072084,-1.2388122635719,-0.5699238844258758,0.18701806074962307,-0.16171064498927037,-0.44585718305935584
BE,Belgium,2021-S2,20212,2021,Belgium,74.7536988644538,6.25445686466593,2.44024851144084,6.248,-1.3716520513072084,-1.2388122635719,-0.5699238844258758,0.18701806074962307,-0.16171064498927037,-0.44585718305935584
BE,Belgium,2022-S1,20221,2022,Belgium,72.6022435766675,3.9562379757933,9.597511728725,5.57,-2.151455287786291,-0.6752437240932393,-0.7005212113790766,3.149830947276783,-0.04243909761069162,0.43290672854844386
BE,Belgium,2022-S2,20222,2022,Belgium,72.6022435766675,3.9562379757933,9.597511728725,5.57,-2.151455287786291,-0.6752437240932393,-0.7005212113790766,3.149830947276783,-0.04243909761069162,0.43290672854844386
BE,Belgium,2023-S1,20231,2023,Belgium,69.2782899991251,1.71412195515242,4.04901077613941,5.547,-3.3239535775423974,-0.12543271296099331,-0.7049515041813239,0.8529795357582487,0.13689548164723786,0.03987270006579233
BE,Belgium,2023-S2,20232,2023,Belgium,69.2782899991251,1.71412195515242,4.04901077613941,5.547,-3.3239535775423974,-0.12543271296099331,-0.7049515041813239,0.8529795357582487,0.13689548164723786,0.03987270006579233
BE,Belgium,2024-S1,20241,2024,Belgium,68.0983723586982,1.07045413019414,3.14349136500041,5.7,-1.1799176404269076,0.03240731601861721,-0.6754804259750705,0.47813170651477693,-0.1910365810736958,-0.08899449612884304
BE,Belgium,2024-S2,20242,2024,Belgium,68.0983723586982,1.07045413019414,3.14349136500041,5.7,-1.1799176404269076,0.03240731601861721,-0.6754804259750705,0.47813170651477693,-0.1910365810736958,-0.08899449612884304
BE,Belgium,2025-S1,20251,2025,Belgium,,,,5.906,,,-0.6358004121810303,,,
DE,Germany,2009-S1,20091,2009,Germany,96.8593447395117,-5.54455451920674,0.312739007368446,7.88,,1.6545377324169888,-0.2555657168925078,-0.6936834565080502,,0.23509618633881024
DE,Germany,2009-S2,20092,2009,Germany,96.8593447395117,-5.54455451920674,0.312739007368446,7.88,,1.6545377324169888,-0.2555657168925078,-0.6936834565080502,,0.23509618633881024
DE,Germany,2010-S1,20101,2010,Germany,86.7703784709742,4.13463778522758,1.1038103778926,7.043,-10.088966268537504,-0.7189908713005568,-0.4167898506090697,-0.3662124135133475,1.1716097453810648,-0.08259584751047733
DE,Germany,2010-S2,20102,2010,Germany,86.7703784709742,4.13463778522758,1.1038103778926,7.043,-10.088966268537504,-0.7189908713005568,-0.4167898506090697,-0.3662124135133475,1.1716097453810648,-0.08259584751047733
DE,Germany,2011-S1,20111,2011,Germany,83.2493965947192,3.75796884489337,2.07517283735874,5.967,-3.520981876254993,-0.6266242278973008,-0.6240505051837659,0.0358917323066585,0.167031122236427,-0.2619379696344953
DE,Germany,2011-S2,20112,2011,Germany,83.2493965947192,3.75796884489337,2.07517283735874,5.967,-3.520981876254993,-0.6266242278973008,-0.6240505051837659,0.0358917323066585,0.167031122236427,-0.2619379696344953
DE,Germany,2012-S1,20121,2012,Germany,82.1912777571376,0.463512036709204,2.00848884782956,5.372,-1.0581188375816026,0.18124147225567488,-0.7386602537636398,0.008287300625988078,-0.2096658083000535,-0.18969932229550757
DE,Germany,2012-S2,20122,2012,Germany,82.1912777571376,0.463512036709204,2.00848884782956,5.372,-1.0581188375816026,0.18124147225567488,-0.7386602537636398,0.008287300625988078,-0.2096658083000535,-0.18969932229550757
DE,Germany,2013-S1,20131,2013,Germany,80.6847771482794,0.396995583779145,1.50472330251876,5.316,-1.5065006088582038,0.1975526166860834,-0.7494470536299808,-0.20025093586513498,-0.1410854470310057,-0.2233077049600095
DE,Germany,2013-S2,20132,2013,Germany,80.6847771482794,0.396995583779145,1.50472330251876,5.316,-1.5065006088582038,0.1975526166860834,-0.7494470536299808,-0.20025093586513498,-0.1410854470310057,-0.2233077049600095
DE,Germany,2014-S1,20141,2014,Germany,77.7920367770492,2.18018602168017,0.906794000434245,4.979,-2.8927403712301896,-0.2397208021191911,-0.8143604742542118,-0.4477690985575519,0.07094106653201547,-0.35772732709973487
DE,Germany,2014-S2,20142,2014,Germany,77.7920367770492,2.18018602168017,0.906794000434245,4.979,-2.8927403712301896,-0.2397208021191911,-0.8143604742542118,-0.4477690985575519,0.07094106653201547,-0.35772732709973487
DE,Germany,2015-S1,20151,2015,Germany,76.5815039050479,1.66300602334775,0.514426137125456,4.612,-1.210532872001309,-0.11289807965398924,-0.8850525376639827,-0.6101932719291615,-0.1863539561852438,-0.4486244613580943
DE,Germany,2015-S2,20152,2015,Germany,76.5815039050479,1.66300602334775,0.514426137125456,4.612,-1.210532872001309,-0.11289807965398924,-0.8850525376639827,-0.6101932719291615,-0.1863539561852438,-0.4486244613580943
DE,Germany,2016-S1,20161,2016,Germany,75.9886830599554,2.22222216259371,0.491747008445174,4.104,-0.5928208450924899,-0.2500288918554059,-0.9829042221657909,-0.6195814993380515,-0.28083351953820945,-0.5333370332243644
DE,Germany,2016-S2,20162,2016,Germany,75.9886830599554,2.22222216259371,0.491747008445174,4.104,-0.5928208450924899,-0.2500288918554059,-0.9829042221657909,-0.6195814993380515,-0.28083351953820945,-0.5333370332243644
DE,Germany,2017-S1,20171,2017,Germany,76.0590859587592,2.797906720551,1.50949485109628,3.781,0.07040289880379191,-0.3911980847026365,-1.0451209428234365,-0.198275710812628,-0.3822741374944618,-0.5042172189582907
DE,Germany,2017-S2,20172,2017,Germany,76.0590859587592,2.797906720551,1.50949485109628,3.781,0.07040289880379191,-0.3911980847026365,-1.0451209428234365,-0.198275710812628,-0.3822741374944618,-0.5042172189582907
DE,Germany,2018-S1,20181,2018,Germany,76.6188414195566,1.13569604599849,1.73216879766941,3.384,0.5597554607974047,0.016408713195940193,-1.1215916490187474,-0.10609784640105893,-0.45712101495316504,-0.41710044929425777
DE,Germany,2018-S2,20182,2018,Germany,76.6188414195566,1.13569604599849,1.73216879766941,3.384,0.5597554607974047,0.016408713195940193,-1.1215916490187474,-0.10609784640105893,-0.45712101495316504,-0.41710044929425777
DE,Germany,2019-S1,20191,2019,Germany,77.9656968065859,0.977734697038784,1.44565976888253,3.163,1.3468553870292936,0.05514394731933976,-1.1641609842055576,-0.22470081192371805,-0.577508597040048,-0.4778066114624959
DE,Germany,2019-S2,20192,2019,Germany,77.9656968065859,0.977734697038784,1.44565976888253,3.163,1.3468553870292936,0.05514394731933976,-1.1641609842055576,-0.22470081192371805,-0.577508597040048,-0.4778066114624959
DE,Germany,2020-S1,20201,2020,Germany,83.809378912227,-4.13191443239947,0.144877925813981,3.881,5.843682105641108,1.308130558415599,-1.0258588002049704,-0.7631710470126052,-1.2653019478907463,-0.4365503091731807
DE,Germany,2020-S2,20202,2020,Germany,83.809378912227,-4.13191443239947,0.144877925813981,3.881,5.843682105641108,1.308130558415599,-1.0258588002049704,-0.7631710470126052,-1.2653019478907463,-0.4365503091731807
DE,Germany,2021-S1,20211,2021,Germany,82.7038241987432,3.90999994204108,3.06666666666673,3.594,-1.105554713483798,-0.663905247468462,-1.0811411495199685,0.44632943806153447,-0.2024104520057419,-0.37528185273315945
DE,Germany,2021-S2,20212,2021,Germany,82.7038241987432,3.90999994204108,3.06666666666673,3.594,-1.105554713483798,-0.663905247468462,-1.0811411495199685,0.44632943806153447,-0.2024104520057419,-0.37528185273315945
DE,Germany,2022-S1,20221,2022,Germany,81.079187544963,1.8092581243061,6.87257438551096,3.137,-1.6246366537802004,-0.14876197553085882,-1.169169141286359,2.021818852380385,-0.12301644164619698,0.14521782347924256
DE,Germany,2022-S2,20222,2022,Germany,81.079187544963,1.8092581243061,6.87257438551096,3.137,-1.6246366537802004,-0.14876197553085882,-1.169169141286359,2.021818852380385,-0.12301644164619698,0.14521782347924256
DE,Germany,2023-S1,20231,2023,Germany,77.253484574492,-0.869647578573321,5.94643667725823,3.071,-3.8257029704709993,0.5081584691154746,-1.1818821554145467,1.6384358953188831,0.21363846460927655,0.2945876684072719
DE,Germany,2023-S2,20232,2023,Germany,77.253484574492,-0.869647578573321,5.94643667725823,3.071,-3.8257029704709993,0.5081584691154746,-1.1818821554145467,1.6384358953188831,0.21363846460927655,0.2945876684072719
DE,Germany,2024-S1,20241,2024,Germany,,-0.495851897260366,2.2564981433876,3.4,,0.41649640541870026,-1.1185097061997928,0.11095295851088943,,-0.19702011409006773
DE,Germany,2024-S2,20242,2024,Germany,,-0.495851897260366,2.2564981433876,3.4,,0.41649640541870026,-1.1185097061997928,0.11095295851088943,,-0.19702011409006773
DE,Germany,2025-S1,20251,2025,Germany,,,,3.711,,,-1.058604442656363,,,
ES,Spain,2009-S1,20091,2009,Spain,173.382324159591,-3.76813306940053,-0.28781308353524,17.857,,1.2189242028210552,1.6662182521518636,-0.9422873460035995,,0.6476183696564398
ES,Spain,2009-S2,20092,2009,Spain,173.382324159591,-3.76813306940053,-0.28781308353524,17.857,,1.2189242028210552,1.6662182521518636,-0.9422873460035995,,0.6476183696564398
ES,Spain,2010-S1,20101,2010,Spain,171.325123358508,0.0941223116369514,1.79986457728768,19.86,-2.057200801083013,0.2718231086982822,2.0520389687997413,-0.0780745751970386,-0.056855398993630527,0.5472330258268386
ES,Spain,2010-S2,20102,2010,Spain,171.325123358508,0.0941223116369514,1.79986457728768,19.86,-2.057200801083013,0.2718231086982822,2.0520389687997413,-0.0780745751970386,-0.056855398993630527,0.5472330258268386
ES,Spain,2011-S1,20111,2011,Spain,167.027107954599,-0.639920636520344,3.1961018883379,21.39,-4.298015403909005,0.4518248980015395,2.346749750862274,0.49991030145799903,0.2858790403686771,0.8960909976726225
ES,Spain,2011-S2,20112,2011,Spain,167.027107954599,-0.639920636520344,3.1961018883379,21.39,-4.298015403909005,0.4518248980015395,2.346749750862274,0.49991030145799903,0.2858790403686771,0.8960909976726225
ES,Spain,2012-S1,20121,2012,Spain,157.434331694924,-2.86511368637748,2.44612782366808,24.789,-9.592776259674991,0.9974860633665213,3.00146997846394,0.1894518544361146,1.09571707479145,1.3210312427645063
ES,Spain,2012-S2,20122,2012,Spain,157.434331694924,-2.86511368637748,2.44612782366808,24.789,-9.592776259674991,0.9974860633665213,3.00146997846394,0.1894518544361146,1.09571707479145,1.3210312427645063
ES,Spain,2013-S1,20131,2013,Spain,145.759575372544,-1.42732224757626,1.40858109183018,26.094,-11.674756322380006,0.6449112824510237,3.252840939634924,-0.24004986069431317,1.4141576404030782,1.2679650004486782
ES,Spain,2013-S2,20132,2013,Spain,145.759575372544,-1.42732224757626,1.40858109183018,26.094,-11.674756322380006,0.6449112824510237,3.252840939634924,-0.24004986069431317,1.4141576404030782,1.2679650004486782
ES,Spain,2014-S1,20141,2014,Spain,129.358996447371,1.52048593647231,-0.151114837527234,24.441,-16.400578925172994,-0.07794934713958383,2.934437722151677,-0.8856998889627417,2.136976100373527,1.0269411466057197
ES,Spain,2014-S2,20142,2014,Spain,129.358996447371,1.52048593647231,-0.151114837527234,24.441,-16.400578925172994,-0.07794934713958383,2.934437722151677,-0.8856998889627417,2.136976100373527,1.0269411466057197
ES,Spain,2015-S1,20151,2015,Spain,118.216890256018,4.06086672473866,-0.500365709903242,22.057,-11.142106191352994,-0.7009007542029957,2.475228242127443,-1.0302753997260767,1.3326883640945557,0.5191851130732316
ES,Spain,2015-S2,20152,2015,Spain,118.216890256018,4.06086672473866,-0.500365709903242,22.057,-11.142106191352994,-0.7009007542029957,2.475228242127443,-1.0302753997260767,1.3326883640945557,0.5191851130732316
ES,Spain,2016-S1,20161,2016,Spain,110.901834158974,2.91515598595787,-0.202598000426452,19.635,-7.315056097044007,-0.4199499140345717,2.008699147908193,-0.9070118030067328,0.7473378996561941,0.3572688326307706
ES,Spain,2016-S2,20162,2016,Spain,110.901834158974,2.91515598595787,-0.202598000426452,19.635,-7.315056097044007,-0.4199499140345717,2.008699147908193,-0.9070118030067328,0.7473378996561941,0.3572688326307706
ES,Spain,2017-S1,20171,2017,Spain,105.15698823272,2.89604207865007,1.95607633363963,17.224,-5.744845926254001,-0.41526280747681843,1.5442888893769726,-0.013409326666159642,0.5071729605809124,0.40569742895372674
ES,Spain,2017-S2,20172,2017,Spain,105.15698823272,2.89604207865007,1.95607633363963,17.224,-5.744845926254001,-0.41526280747681843,1.5442888893769726,-0.013409326666159642,0.5071729605809124,0.40569742895372674
ES,Spain,2018-S1,20181,2018,Spain,98.8298869234399,2.39541124478878,1.6749813686379,15.255,-6.327101309280096,-0.2924982661081796,1.1650173012193736,-0.12977109224071773,0.5962294010447783,0.33474433597881365
ES,Spain,2018-S2,20182,2018,Spain,98.8298869234399,2.39541124478878,1.6749813686379,15.255,-6.327101309280096,-0.2924982661081796,1.1650173012193736,-0.12977109224071773,0.5962294010447783,0.33474433597881365
ES,Spain,2019-S1,20191,2019,Spain,94.4116262931619,1.96117850841711,0.699518994458738,14.104,-4.418260630277999,-0.18601584608471108,0.9433100396808275,-0.5335724342901527,0.30427064679323196,0.1319981015247989
ES,Spain,2019-S2,20192,2019,Spain,94.4116262931619,1.96117850841711,0.699518994458738,14.104,-4.418260630277999,-0.18601584608471108,0.9433100396808275,-0.5335724342901527,0.30427064679323196,0.1319981015247989
ES,Spain,2020-S1,20201,2020,Spain,107.572523897153,-10.9400706350371,-0.322753017299739,15.532,13.160897603991103,2.977624559287384,1.2183734362725247,-0.9567510429320387,-2.3844760858838656,0.21369271668600098
ES,Spain,2020-S2,20202,2020,Spain,107.572523897153,-10.9400706350371,-0.322753017299739,15.532,13.160897603991103,2.977624559287384,1.2183734362725247,-0.9567510429320387,-2.3844760858838656,0.21369271668600098
ES,Spain,2021-S1,20211,2021,Spain,98.4256244971566,6.68314420473001,3.09313511976419,14.914,-9.1468993999964,-1.3439348431932945,1.0993333948904036,0.45728629007924626,1.0275198418147262,0.3100511708977704
ES,Spain,2021-S2,20212,2021,Spain,98.4256244971566,6.68314420473001,3.09313511976419,14.914,-9.1468993999964,-1.3439348431932945,1.0993333948904036,0.45728629007924626,1.0275198418147262,0.3100511708977704
ES,Spain,2022-S1,20221,2022,Spain,88.1124065404768,6.37031712129601,8.39057634118626,13.033,-10.313217956679807,-1.2672234805925149,0.7370124922370547,2.6502092887118325,1.2059092258086617,0.8314768815412585
ES,Spain,2022-S2,20222,2022,Spain,88.1124065404768,6.37031712129601,8.39057634118626,13.033,-10.313217956679807,-1.2672234805925149,0.7370124922370547,2.6502092887118325,1.2059092258086617,0.8314768815412585
ES,Spain,2023-S1,20231,2023,Spain,78.3496832939301,2.46085796805582,3.53236133492432,12.179,-9.762723246546699,-0.3085470917547926,0.5725137942753536,0.6391078957503009,1.121710606426477,0.5061963011743347
ES,Spain,2023-S2,20232,2023,Spain,78.3496832939301,2.46085796805582,3.53236133492432,12.179,-9.762723246546699,-0.3085470917547926,0.5725137942753536,0.6391078957503009,1.121710606426477,0.5061963011743347
ES,Spain,2024-S1,20241,2024,Spain,74.2192017963659,3.45525405630191,2.77417826534772,11.4,-4.130481497564205,-0.552392599173386,0.42246170327750204,0.32525125799754634,0.2602545913880037,0.11389373837241652
ES,Spain,2024-S2,20242,2024,Spain,74.2192017963659,3.45525405630191,2.77417826534772,11.4,-4.130481497564205,-0.552392599173386,0.42246170327750204,0.32525125799754634,0.2602545913880037,0.11389373837241652
ES,Spain,2025-S1,20251,2025,Spain,,,,10.376,,,0.22521736286440816,,,
FI,Finland,2009-S1,20091,2009,Finland,86.308636201062,-8.07603116552393,-9.17360384430342e-07,8.249,,2.2753056684899327,-0.18448841063036742,-0.8231449351470472,,0.42255744090417263
FI,Finland,2009-S2,20092,2009,Finland,86.308636201062,-8.07603116552393,-9.17360384430342e-07,8.249,,2.2753056684899327,-0.18448841063036742,-0.8231449351470472,,0.42255744090417263
FI,Finland,2010-S1,20101,2010,Finland,88.1332149861544,3.1682879121621,1.18413523154646,8.394,1.824578785092399,-0.4820228482694466,-0.15655830383359154,-0.33296122457574556,-0.6505767842961132,-0.4055297902437242
FI,Finland,2010-S2,20102,2010,Finland,88.1332149861544,3.1682879121621,1.18413523154646,8.394,1.824578785092399,-0.4820228482694466,-0.15655830383359154,-0.33296122457574556,-0.6505767842961132,-0.4055297902437242
FI,Finland,2011-S1,20111,2011,Finland,89.5337836128608,2.39039455396828,3.41680754255211,7.781,1.4005686267064021,-0.29126807470543103,-0.27463523808478935,0.5912733737083158,-0.5857240812946802,-0.14008850509414622
FI,Finland,2011-S2,20112,2011,Finland,89.5337836128608,2.39039455396828,3.41680754255211,7.781,1.4005686267064021,-0.29126807470543103,-0.27463523808478935,0.5912733737083158,-0.5857240812946802,-0.14008850509414622
FI,Finland,2012-S1,20121,2012,Finland,92.0754773478126,-1.52284013040689,2.80833622561573,7.689,2.5416937349517923,0.6683341487330766,-0.29235640929377815,0.33939125002901793,-0.7602601065970409,-0.011222779282181128
