REF_AREA,country_name,TIME_PERIOD,origin_period_sort,forecast_target_period,risk_tier,risk_score,confidence,agreement_quality,signal_type,current_score,gap_value,best_model_label,best_model_forecast,best_model_delta,actual_next_score,actual_delta,forecast_abs_error,forecast_hit_direction,realized_direction,forecast_direction,ml_median_forecast,ml_min_forecast,ml_max_forecast,forecast_range,ml_model_agreement_rising,ml_model_count,components_available,availability_pressure_z,cost_pressure_z,salience_pressure_z,primary_drivers,recommended_read
SK,Slovakia,2024-S1,20241,2024-S2,Watch,3.0,High,High,Visible or hidden high pressure,0.6490586728387913,1.4293423870356232,Ridge,-0.3093148766770963,-0.9583735495158876,-0.0745613702444047,-0.7236200430831959,0.23475350643269158,1.0,Easing,Easing,-0.05766857919921431,-0.3093148766770963,0.09399967463187969,0.403314551308976,0.0,4,6,0.4331909915282029,1.0256024371450003,-0.6182726549307976,Limited loan amount; SME-FPI is high relative to CISS; MIR small-loan rate pressure,Watch closely: pressure is visible or forecast to rise.
FI,Finland,2024-S1,20241,2024-S2,Watch,3.0,High,High,Visible or hidden high pressure,0.4841885075080617,1.2644722217048938,Ridge,-0.17480157658206136,-0.658990084090123,0.3197845945592544,-0.1644039129488073,0.49458617114131576,1.0,Easing,Easing,0.09858540695691374,-0.17480157658206136,0.12030184519055125,0.2951034217726126,0.0,4,6,-0.20855142090115097,1.3697068121738671,-0.0677803016786521,Loan cost too high; BLS credit standards tightening; SME-FPI is high relative to CISS,Watch closely: pressure is visible or forecast to rise.
GR,Greece,2024-S1,20241,2024-S2,Monitor,2.5,High,High,Hidden-gap monitor,0.3146767571304485,1.0949604713272807,Ridge,-0.023070471277011926,-0.33774722840746046,-0.373020251037463,-0.6876970081679115,0.34994977976045105,1.0,Easing,Easing,-0.010284204063104362,-0.08555381814546828,0.13166031217589128,0.21721413032135956,0.0,4,6,0.009238931144645282,0.2942971746861639,0.7238140325758758,SAFE cube access-finance severity; SME-FPI is high relative to CISS; Finance salience,Monitor: at least one warning signal is present; check its signal type.
NL,Netherlands,2024-S1,20241,2024-S2,Monitor,2.0,High,High,Hidden-gap monitor,-0.2905745959949126,0.4897091182019194,Ridge,-0.39221173818746047,-0.10163714219254788,-0.1176003457313776,0.17297425026353497,0.27461139245608285,0.0,Rising,Easing,-0.23777789794252707,-0.39221173818746047,-0.1975270619762277,0.19468467621123275,0.75,4,6,-0.03263121107912051,-0.22214666344489722,-0.637979335738298,Small-loan spread pressure; SME-FPI is high relative to CISS; Interest rates increased,Monitor: at least one warning signal is present; check its signal type.
FR,France,2024-S1,20241,2024-S2,Monitor,2.0,High,High,Hidden-gap monitor,-0.3590816584926117,0.4212020557042203,Ridge,-0.7624133100186165,-0.40333165152600475,-0.168541326040453,0.1905403324521587,0.5938719839781634,0.0,Rising,Easing,-0.34281009957198194,-0.7624133100186165,-0.3281372932577826,0.4342760167608338,0.75,4,6,-0.525697001867548,0.2890594728058255,-0.4664604553411615,SME-FPI is high relative to CISS; Interest rates increased; BLS terms and conditions pressure,Monitor: at least one warning signal is present; check its signal type.
ES,Spain,2024-S1,20241,2024-S2,Normal,1.0,High,High,Below-threshold hidden gap,-0.1040489789961734,0.6762347352006586,Ridge,-0.5649609099905185,-0.46091193099434513,-0.5689286112859395,-0.46487963228976614,0.003967701295421011,1.0,Easing,Easing,-0.28362386000088424,-0.5649609099905185,-0.1492475425380525,0.415713367452466,0.0,4,6,-0.007080436912249503,0.10896103107976945,-0.6001467239206904,SME-FPI is high relative to CISS; Broad SAFE problem pressure; SAFE cube access-finance severity,Normal: no major warning signal in the current diagnostic rules.
PT,Portugal,2024-S1,20241,2024-S2,Normal,1.0,High,High,Below-threshold hidden gap,-0.19399526871076,0.5862884454860721,Ridge,-0.7923627858817708,-0.5983675171710108,-0.6920044362390819,-0.4980091675283219,0.10035834964268886,1.0,Easing,Easing,-0.4505168926026086,-0.7923627858817708,-0.38181856581361073,0.41054422006816005,0.0,4,6,-0.08409774478386951,0.008906496069535363,-0.5435257716540678,Bank loan rejection pressure; Broad SAFE problem pressure; SME-FPI is high relative to CISS,Normal: no major warning signal in the current diagnostic rules.
BE,Belgium,2024-S1,20241,2024-S2,Normal,1.0,High,High,Below-threshold rising signal,-1.0295367286715789,-0.2492530144747468,Ridge,-0.9539537030611259,0.07558302561045294,-0.2458988826241694,0.7836378460474095,0.7080548204369566,1.0,Rising,Rising,-0.6800306859966316,-0.9539537030611259,-0.5863442094522829,0.367609493608843,1.0,4,6,-0.7504763177160053,-0.4483364414966409,-1.1091331039212862,BLS credit standards tightening; BLS terms and conditions pressure; Interest rates increased,Normal: no major warning signal in the current diagnostic rules.
IE,Ireland,2024-S1,20241,2024-S2,Normal,1.0,High,High,Below-threshold rising signal,-1.1870815340980374,-0.4067978199012053,Ridge,-1.1767357118216524,0.01034582227638503,-0.3767791673719856,0.8103023667260518,0.7999565444496668,1.0,Rising,Rising,-0.8724918086855895,-1.1767357118216524,-0.7036348827410092,0.4731008290806432,1.0,4,6,-0.8946469902291402,-0.6067391238782532,-1.0158387563551443,MIR small-loan rate pressure; Broad SAFE problem pressure; BLS terms and conditions pressure,Normal: no major warning signal in the current diagnostic rules.
AT,Austria,2024-S1,20241,2024-S2,Normal,0.5,Low,Low,Normal,-0.5509904982424741,0.2292932159543579,Ridge,-0.7745558934477503,-0.22356539520527619,-0.5307173893119843,0.020273108930489836,0.24383850413576602,0.0,Rising,Easing,-0.5667984292285319,-0.7745558934477503,-0.3799487908098744,0.3946071026378759,0.5,4,6,-0.2884707082453463,-0.44161066627167617,-0.5159153418596021,Broad SAFE problem pressure; SAFE cube access-finance severity; BLS credit standards tightening,Normal: no major warning signal in the current diagnostic rules.
DE,Germany,2024-S1,20241,2024-S2,Normal,0.5,Low,Low,Normal,-0.5594276841020407,0.2208560300947913,Ridge,-0.8736326586982541,-0.31420497459621344,-0.4193451210848394,0.1400825630172013,0.4542875376134147,0.0,Rising,Easing,-0.5574009398767045,-0.8736326586982541,-0.4318324384916464,0.44180022020660775,0.5,4,6,-0.6292593346965808,0.2125498397084333,-0.8370032626100741,Small-loan spread pressure; Broad SAFE problem pressure; Interest rates increased,Normal: no major warning signal in the current diagnostic rules.
IT,Italy,2024-S1,20241,2024-S2,Normal,0.0,High,High,Normal,-0.4508549920651987,0.3294287221316333,Ridge,-0.8228329526285748,-0.3719779605633761,-1.059844339917382,-0.6089893478521833,0.23701138728880722,1.0,Easing,Easing,-0.6088053891497102,-0.8228329526285748,-0.45784437712633863,0.3649885755022362,0.0,4,6,-0.371191905927105,-0.027350036323948473,-0.6793046518701457,Small-loan spread pressure; MIR small-loan rate pressure; Broad SAFE problem pressure,Normal: no major warning signal in the current diagnostic rules.
GR,Greece,2024-S2,20242,2025-S1,Watch,3.0,High,High,Forward-looking warning,-0.373020251037463,0.2404725032995278,Ridge,-0.032420102473270186,0.3406001485641928,0.3495070044790835,0.7225272555165465,0.3819271069523537,1.0,Rising,Rising,-0.1320108588545686,-0.35462496983495145,-0.032420102473270186,0.32220486736168125,1.0,4,6,-0.2690579532691757,-0.5062415511702865,0.2961835754811103,SAFE cube access-finance severity; MIR small-loan rate pressure; Bank loan rejection pressure,Watch closely: pressure is visible or forecast to rise.
FI,Finland,2024-S2,20242,2025-S1,Monitor,2.0,High,High,Hidden-gap monitor,0.3197845945592544,0.9332773488962454,Ridge,0.12616481723513634,-0.19361977732411806,0.240892676928369,-0.0788919176308854,0.11472785969323265,1.0,Easing,Easing,0.06088896068553927,-0.04001598320312579,0.17312590450360843,0.21314188770673423,0.0,4,6,0.08822015050023181,0.45756608561396583,0.1816017973100747,Small-loan spread pressure; SME-FPI is high relative to CISS; MIR small-loan rate pressure,Monitor: at least one warning signal is present; check its signal type.
IT,Italy,2024-S2,20242,2025-S1,Monitor,2.0,High,High,Rising-forecast monitor,-1.059844339917382,-0.4463515855803911,Ridge,-0.919778940154284,0.14006539976309806,-0.7909865340128127,0.2688578059045693,0.12879240614147125,1.0,Rising,Rising,-0.8096346043199589,-0.919778940154284,-0.6490953275070616,0.2706836126472224,1.0,4,6,-0.7162867021548079,-0.7097542465947533,-0.8150684773262483,BLS credit standards tightening; Small-loan spread pressure; Best recent ML model expects rising H+1 pressure,Monitor: at least one warning signal is present; check its signal type.
SK,Slovakia,2024-S2,20242,2025-S1,Normal,1.0,High,High,Below-threshold hidden gap,-0.0745613702444047,0.5389313840925861,Ridge,-0.4466533443987995,-0.37209197415439477,-0.4919635552841856,-0.4174021850397809,0.045310210885386115,1.0,Easing,Easing,-0.30266562684794407,-0.4466533443987995,-0.20955047190545933,0.23710287249334017,0.0,4,6,-0.5055076333154823,1.1143172295824337,-0.9927899188331558,Loan cost too high; MIR small-loan rate pressure; Cost pressure,Normal: no major warning signal in the current diagnostic rules.
NL,Netherlands,2024-S2,20242,2025-S1,Normal,1.0,High,High,Below-threshold hidden gap,-0.1176003457313776,0.4958924086056132,Ridge,-0.2478950187506156,-0.13029467301923797,-0.3409222864929542,-0.22332194076157658,0.0930272677423386,1.0,Easing,Easing,-0.19104910813013243,-0.2478950187506156,-0.026675180097561934,0.22121983865305367,0.25,4,6,-0.2891858917248924,0.5542481070689927,-0.7008329586346419,SME-FPI is high relative to CISS; Loan cost too high; Cost pressure,Normal: no major warning signal in the current diagnostic rules.
FR,France,2024-S2,20242,2025-S1,Normal,1.0,High,High,Below-threshold hidden gap,-0.168541326040453,0.4449514282965379,Ridge,-0.663991387114287,-0.49545006107383394,-0.7181964704365288,-0.5496551443960758,0.05420508332224183,1.0,Easing,Easing,-0.27275644464370197,-0.663991387114287,-0.2305033253202103,0.4334880617940766,0.0,4,6,-0.1309037716892943,0.16054960891886091,-0.6004026548402682,Bank loan rejection pressure; SME-FPI is high relative to CISS; Loan cost too high,Normal: no major warning signal in the current diagnostic rules.
BE,Belgium,2024-S2,20242,2025-S1,Normal,1.0,High,High,Below-threshold hidden gap,-0.2458988826241694,0.3675938717128214,Ridge,-0.6857634737267513,-0.4398645911025819,-0.9178238262166172,-0.6719249435924478,0.2320603524898659,1.0,Easing,Easing,-0.45387367496510966,-0.6857634737267513,-0.4350673067776118,0.2506961669491395,0.0,4,6,-0.6103654280119356,0.9701793661550933,-1.1033972403707455,Loan cost too high; Cost pressure; Interest rates increased,Normal: no major warning signal in the current diagnostic rules.
ES,Spain,2024-S2,20242,2025-S1,Normal,1.0,High,High,Normal,-0.5689286112859395,0.0445641430510513,Ridge,-0.6382995245520706,-0.0693709132661311,-0.6855213202587614,-0.11659270897282192,0.04722179570669083,1.0,Easing,Easing,-0.4990129512820818,-0.6382995245520706,-0.4847096151581419,0.1535899093939287,0.75,4,6,-0.21177639485619093,-0.4916047057911072,-0.7207052418018691,SAFE cube access-finance severity; Broad SAFE problem pressure; Limited loan amount,Normal: no major warning signal in the current diagnostic rules.
PT,Portugal,2024-S2,20242,2025-S1,Normal,1.0,High,High,Normal,-0.6920044362390819,-0.078511681902091,Ridge,-0.7709052706118853,-0.07890083437280337,-0.8594894520296378,-0.16748501579055586,0.08858418141775248,1.0,Easing,Easing,-0.6303921253238245,-0.7709052706118853,-0.562561329095276,0.2083439415166093,0.75,4,6,-0.18885909491825917,-0.8530973310768162,-0.5789646766356231,Broad SAFE problem pressure; SAFE cube access-finance severity; BLS terms and conditions pressure,Normal: no major warning signal in the current diagnostic rules.
DE,Germany,2024-S2,20242,2025-S1,Normal,0.5,Low,Low,Normal,-0.4193451210848394,0.1941476332521515,Ridge,-0.6478136671428657,-0.2284685460580263,-0.8002455257653662,-0.3809004046805268,0.15243185862250053,1.0,Easing,Easing,-0.40200423652686135,-0.6478136671428657,-0.19269573126280723,0.45511793588005844,0.5,4,6,-0.7828175695467978,0.7631836432221686,-0.8942866243156042,BLS terms and conditions pressure; Small-loan spread pressure; Loan cost too high,Normal: no major warning signal in the current diagnostic rules.
AT,Austria,2024-S2,20242,2025-S1,Normal,0.5,Low,Low,Normal,-0.5307173893119843,0.0827753650250066,Ridge,-0.6333662728851204,-0.10264888357313606,-0.913588869745282,-0.38287148043329766,0.2802225968601616,1.0,Easing,Easing,-0.5020465072652309,-0.6333662728851204,-0.4049465867601114,0.22841968612500896,0.5,4,6,-0.43221147973452334,-0.0415455806599376,-0.8004051411104305,BLS credit standards tightening; BLS terms and conditions pressure; Broad SAFE problem pressure,Normal: no major warning signal in the current diagnostic rules.
IE,Ireland,2024-S2,20242,2025-S1,Normal,0.0,High,High,Normal,-0.3767791673719856,0.2367135869650053,Ridge,-0.6156093602236375,-0.23883019285165197,0.0483063588094693,0.4250855261814549,0.6639157190331069,0.0,Rising,Easing,-0.5592777746329544,-0.6156093602236375,-0.47925515852691214,0.1363542016967254,0.0,4,6,0.2817882651282268,-0.5663266450959745,-1.2518371737259433,Bank loan rejection pressure; MIR small-loan rate pressure; BLS terms and conditions pressure,Normal: no major warning signal in the current diagnostic rules.
GR,Greece,2025-S1,20251,2025-S2,Monitor,2.5,High,High,Hidden-gap monitor,0.3495070044790835,1.0790361688300043,Ridge,0.17322137377441169,-0.17628563070467182,,,,,,Easing,0.1088100725037324,-0.05162900009839447,0.17322137377441169,0.22485037387280615,0.0,4,6,0.4985099815875609,-0.22362777617544102,0.4368853622090693,SAFE cube access-finance severity; SME-FPI is high relative to CISS; Small-loan spread pressure,Monitor: at least one warning signal is present; check its signal type.
FI,Finland,2025-S1,20251,2025-S2,Monitor,2.0,High,High,Hidden-gap monitor,0.240892676928369,0.97042184127929,Ridge,-0.033438662901929095,-0.2743313398302981,,,,,,Easing,0.008883996070811678,-0.06351513358880119,0.07482111570497355,0.13833624929377475,0.0,4,6,0.6543442717179216,-0.2807414214811731,-0.3686647345424431,Limited loan amount; SME-FPI is high relative to CISS; Small-loan spread pressure,Monitor: at least one warning signal is present; check its signal type.
FR,France,2025-S1,20251,2025-S2,Monitor,2.0,High,High,Rising-forecast monitor,-0.7181964704365288,0.011332693914392,Ridge,-0.5655127054599987,0.15268376497653013,,,,,,Rising,-0.522941455596617,-0.5655127054599987,-0.472705178158836,0.09280752730116265,1.0,4,6,-0.6452256699849183,-0.21533414707119772,-0.5944560246500753,Best recent ML model expects rising H+1 pressure; Interest rates increased; BLS terms and conditions pressure,Monitor: at least one warning signal is present; check its signal type.
BE,Belgium,2025-S1,20251,2025-S2,Monitor,2.0,High,High,Rising-forecast monitor,-0.9178238262166172,-0.1882946618656963,Ridge,-0.6794635684641006,0.23836025775251657,,,,,,Rising,-0.6643903600899774,-0.7587758747999133,-0.5661655904438878,0.19261028435602545,1.0,4,6,-0.8657877827304584,-0.26541047947532576,-0.6638735228955942,BLS credit standards tightening; Best recent ML model expects rising H+1 pressure; BLS terms and conditions pressure,Monitor: at least one warning signal is present; check its signal type.
IE,Ireland,2025-S1,20251,2025-S2,Monitor,1.5,High,High,Hidden-gap monitor,0.0483063588094693,0.7778355231603902,Ridge,-0.5068289484856978,-0.5551353072951671,,,,,,Easing,-0.41073827066131063,-0.5068289484856978,-0.20515967294928458,0.3016692755364132,0.0,4,6,0.12466372148783707,0.4589874163449399,-1.061018091040636,Limited loan amount; MIR small-loan rate pressure; SME-FPI is high relative to CISS,Monitor: at least one warning signal is present; check its signal type.
NL,Netherlands,2025-S1,20251,2025-S2,Normal,1.0,High,High,Below-threshold hidden gap,-0.3409222864929542,0.3886068778579666,Ridge,-0.5239367611340655,-0.1830144746411113,,,,,,Easing,-0.5192599298969527,-0.6054076695730777,-0.4965475968299116,0.10886007274316606,0.0,4,6,-0.7226543393538783,0.8203640863620533,-0.8625812998078917,Loan cost too high; SME-FPI is high relative to CISS; Cost pressure,Normal: no major warning signal in the current diagnostic rules.
SK,Slovakia,2025-S1,20251,2025-S2,Normal,1.0,High,High,Below-threshold rising signal,-0.4919635552841856,0.2375656090667351,Ridge,-0.4604692212709626,0.03149433401322299,,,,,,Rising,-0.4548458760942684,-0.6240419350586855,-0.41793956711069846,0.2061023679479871,0.75,4,6,-0.20353050922193583,-0.4690164210077927,-0.4701338167751035,Bank loan rejection pressure; MIR small-loan rate pressure; SAFE cube access-finance severity,Normal: no major warning signal in the current diagnostic rules.
ES,Spain,2025-S1,20251,2025-S2,Normal,1.0,High,High,Below-threshold rising signal,-0.6855213202587614,0.0440078440921594,Ridge,-0.6765775034013071,0.008943816857454379,,,,,,Rising,-0.6619617801445967,-0.6820238206149211,-0.602892068517032,0.07913175209788903,1.0,4,6,-0.3716368216966137,-0.40788469727890414,-0.8940608029159767,Broad SAFE problem pressure; SAFE cube access-finance severity; Limited loan amount,Normal: no major warning signal in the current diagnostic rules.
DE,Germany,2025-S1,20251,2025-S2,Normal,1.0,High,High,Below-threshold rising signal,-0.8002455257653662,-0.0707163614144453,Ridge,-0.7201024278610282,0.08014309790433805,,,,,,Rising,-0.6499472708375365,-0.7201024278610282,-0.5992270124196932,0.12087541544133495,1.0,4,6,-0.4817288360692273,-0.5698407736857378,-0.7175889064870085,BLS terms and conditions pressure; Small-loan spread pressure; Broad SAFE problem pressure,Normal: no major warning signal in the current diagnostic rules.
PT,Portugal,2025-S1,20251,2025-S2,Normal,1.0,High,High,Below-threshold rising signal,-0.8594894520296378,-0.1299602876787169,Ridge,-0.7878812945172479,0.07160815751238991,,,,,,Rising,-0.7336859358598731,-0.7878812945172479,-0.6573207557240124,0.13056053879323548,1.0,4,6,-0.2968942951273854,-0.9166941620234579,-0.8250798927097377,Broad SAFE problem pressure; SAFE cube access-finance severity; BLS credit standards tightening,Normal: no major warning signal in the current diagnostic rules.
AT,Austria,2025-S1,20251,2025-S2,Normal,1.0,High,High,Below-threshold rising signal,-0.913588869745282,-0.1840597053943611,Ridge,-0.8545438773876529,0.059044992357629056,,,,,,Rising,-0.7204069260439261,-0.8545438773876529,-0.6506077410914134,0.20393613629623952,1.0,4,6,-0.4744814091345555,-0.8700340964002644,-0.6109108773029386,BLS credit standards tightening; BLS terms and conditions pressure; Limited loan amount,Normal: no major warning signal in the current diagnostic rules.
IT,Italy,2025-S1,20251,2025-S2,Normal,0.0,High,High,Normal,-0.7909865340128127,-0.0614573696618918,Ridge,-0.9098580414741919,-0.1188715074613792,,,,,,Easing,-0.8045816467147409,-0.9098580414741919,-0.7488237716025972,0.16103426987159475,0.25,4,6,-0.7196379971958251,-0.27876654243273763,-0.5474550640075878,Small-loan spread pressure; SAFE cube access-finance severity; Broad SAFE problem pressure,Normal: no major warning signal in the current diagnostic rules.
